REF_DATE,GEO,DGUID,Products,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
Jan-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.45,,,,2
Feb-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.45,,,,2
Mar-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.2,,,,2
Apr-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.25,,,,2
May-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.03,,,,2
Jun-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,4.6,,,,2
Jul-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.1,,,,2
Aug-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,5.18,,,,2
Sep-23,New Brunswick,2016A000213,"Frozen strawberries, 600 grams",Dollars,81,units,0,v1458870049,4.89,4.75,,,,2
Jan-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.68,,,,2
Feb-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.72,,,,2
Mar-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.69,,,,2
Apr-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.71,,,,2
May-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.84,,,,2
Jun-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.82,,,,2
Jul-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.82,,,,2
Aug-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.76,,,,2
Sep-23,New Brunswick,2016A000213,"White bread, 675 grams",Dollars,81,units,0,v1353834473,4.56,3.82,,,,2
Jan-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.77,,,,2
Feb-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.85,,,,2
Mar-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.77,,,,2
Apr-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.9,,,,2
May-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.94,,,,2
Jun-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.93,,,,2
Jul-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,4.99,,,,2
Aug-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,5.09,,,,2
Sep-23,New Brunswick,2016A000213,"Flatbread and pita, 500 grams ",Dollars,81,units,0,v1458870046,4.9,5.11,,,,2
Jan-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.22,,,,2
Feb-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.2,,,,2
Mar-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.29,,,,2
Apr-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.2,,,,2
May-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.14,,,,2
Jun-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.15,,,,2
Jul-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.19,,,,2
Aug-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.3,,,,2
Sep-23,New Brunswick,2016A000213,"Crackers and crisp breads, 200 grams ",Dollars,81,units,0,v1458870044,4.91,3.33,,,,2
Jan-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.38,,,,2
Feb-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.4,,,,2
Mar-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.62,,,,2
Apr-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.71,,,,2
May-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.62,,,,2
Jun-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.43,,,,2
Jul-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.69,,,,2
Aug-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.72,,,,2
Sep-23,New Brunswick,2016A000213,"Cookies and sweet biscuits, 300 grams ",Dollars,81,units,0,v1458870043,4.92,3.51,,,,2
Jan-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.42,,,,2
Feb-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.64,,,,2
Mar-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.71,,,,2
Apr-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.27,,,,2
May-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.61,,,,2
Jun-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.43,,,,2
Jul-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.61,,,,2
Aug-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.78,,,,2
Sep-23,New Brunswick,2016A000213,"Dry or fresh pasta, 500 grams",Dollars,81,units,0,v1353834474,4.57,3.4,,,,2
Jan-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,5.57,,,,2
Feb-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.04,,,,2
Mar-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.25,,,,2
Apr-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.08,,,,2
May-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.39,,,,2
Jun-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.4,,,,2
Jul-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.49,,,,2
Aug-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.45,,,,2
Sep-23,New Brunswick,2016A000213,"Brown rice, 900 grams ",Dollars,81,units,0,v1458870038,4.93,6.53,,,,2
Jan-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,10.79,,,,2
Feb-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.55,,,,2
Mar-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.5,,,,2
Apr-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.68,,,,2
May-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.23,,,,2
Jun-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.28,,,,2
Jul-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.54,,,,2
Aug-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.15,,,,2
Sep-23,New Brunswick,2016A000213,"White rice, 2 kilograms",Dollars,81,units,0,v1458870069,4.94,11.28,,,,2
Jan-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.23,,,,2
Feb-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.32,,,,2
Mar-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.34,,,,2
Apr-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.4,,,,2
May-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.33,,,,2
Jun-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.4,,,,2
Jul-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.42,,,,2
Aug-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.29,,,,2
Sep-23,New Brunswick,2016A000213,"Cereal, 400 grams",Dollars,81,units,0,v1353834475,4.58,4.33,,,,2
Jan-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.15,,,,2
Feb-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,5.93,,,,2
Mar-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.27,,,,2
Apr-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,5.74,,,,2
May-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.02,,,,2
Jun-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,5.87,,,,2
Jul-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.29,,,,2
Aug-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.06,,,,2
Sep-23,New Brunswick,2016A000213,"Wheat flour, 2.5 kilograms",Dollars,81,units,0,v1353834476,4.59,6.01,,,,2
Jan-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.95,,,,2
Feb-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.89,,,,2
Mar-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.37,,,,2
Apr-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.42,,,,2
May-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.78,,,,2
Jun-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.74,,,,2
Jul-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.86,,,,2
Aug-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,3.14,,,,2
Sep-23,New Brunswick,2016A000213,"White sugar, 2 kilograms",Dollars,81,units,0,v1353834477,4.6,2.57,,,,2
Jan-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,3.68,,,,2
Feb-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,3.68,,,,2
Mar-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.1,,,,2
Apr-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.02,,,,2
May-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.14,,,,2
Jun-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.14,,,,2
Jul-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.2,,,,2
Aug-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,3.89,,,,2
Sep-23,New Brunswick,2016A000213,"Apple juice, 2 litres",Dollars,81,units,0,v1353834478,4.61,4.05,,,,2
Jan-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.29,,,,2
Feb-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.46,,,,2
Mar-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.98,,,,2
Apr-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.6,,,,2
May-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.78,,,,2
Jun-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,4.96,,,,2
Jul-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,5.04,,,,2
Aug-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,5.01,,,,2
Sep-23,New Brunswick,2016A000213,"Orange juice, 2 litres",Dollars,81,units,0,v1353834479,4.62,5.11,,,,2
Jan-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,6.94,,,,2
Feb-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.11,,,,2
Mar-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,6.88,,,,2
Apr-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,6.93,,,,2
May-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.19,,,,2
Jun-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.31,,,,2
Jul-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.44,,,,2
Aug-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.29,,,,2
Sep-23,New Brunswick,2016A000213,"Roasted or ground coffee, 340 grams",Dollars,81,units,0,v1353834480,4.63,7.24,,,,2
Jan-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.39,,,,2
Feb-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.44,,,,2
Mar-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.44,,,,2
Apr-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.51,,,,2
May-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.59,,,,2
Jun-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.54,,,,2
Jul-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.75,,,,2
Aug-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.77,,,,2
Sep-23,New Brunswick,2016A000213,Tea (20 bags),Dollars,81,units,0,v1353834481,4.64,4.68,,,,2
Jan-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.5,,,,2
Feb-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.67,,,,2
Mar-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.96,,,,2
Apr-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.9,,,,2
May-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.77,,,,2
Jun-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,5.03,,,,2
Jul-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.68,,,,2
Aug-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.94,,,,2
Sep-23,New Brunswick,2016A000213,"Ketchup, 1 litre",Dollars,81,units,0,v1353834482,4.65,4.81,,,,2
Jan-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.12,,,,2
Feb-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.34,,,,2
Mar-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.48,,,,2
Apr-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.26,,,,2
May-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.62,,,,2
Jun-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.83,,,,2
Jul-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.6,,,,2
Aug-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,14.4,,,,2
Sep-23,New Brunswick,2016A000213,"Vegetable oil, 3 litres",Dollars,81,units,0,v1353834483,4.66,13.97,,,,2
Jan-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,15.26,,,,2
Feb-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,16.16,,,,2
Mar-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,16.18,,,,2
Apr-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,16.15,,,,2
May-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,16.55,,,,2
Jun-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,17.22,,,,2
Jul-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,16.44,,,,2
Aug-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,15.87,,,,2
Sep-23,New Brunswick,2016A000213,"Canola oil, 3 litres",Dollars,81,units,0,v1458870042,4.95,14.87,,,,2
Jan-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,10.24,,,,2
Feb-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,9.65,,,,2
Mar-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,11.43,,,,2
Apr-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,12.4,,,,2
May-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,13.15,,,,2
Jun-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,13.06,,,,2
Jul-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,12.42,,,,2
Aug-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,15.01,,,,2
Sep-23,New Brunswick,2016A000213,"Olive oil, 1 litre",Dollars,81,units,0,v1458870056,4.96,13.85,,,,2
Jan-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.76,,,,2
Feb-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.78,,,,2
Mar-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.76,,,,2
Apr-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.74,,,,2
May-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.76,,,,2
Jun-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.8,,,,2
Jul-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.8,,,,2
Aug-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.82,,,,2
Sep-23,New Brunswick,2016A000213,"Baby food, 128 millilitres",Dollars,81,units,0,v1353834484,4.67,1.83,,,,2
Jan-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,36.13,,,,2
Feb-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,36.81,,,,2
Mar-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,38.39,,,,2
Apr-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,38.83,,,,2
May-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,40.75,,,,2
Jun-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,41.64,,,,2
Jul-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,39.48,,,,2
Aug-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,40.39,,,,2
Sep-23,New Brunswick,2016A000213,"Infant formula, 900 grams ",Dollars,81,units,0,v1458870051,4.97,40.69,,,,2
Jan-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,5.53,,,,2
Feb-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,5.86,,,,2
Mar-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.59,,,,2
Apr-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.4,,,,2
May-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.28,,,,2
Jun-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.75,,,,2
Jul-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.37,,,,2
Aug-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.39,,,,2
Sep-23,New Brunswick,2016A000213,"Peanut butter, 1 kilogram",Dollars,81,units,0,v1353834485,4.68,6.34,,,,2
Jan-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.04,,,,2
Feb-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.69,,,,2
Mar-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.8,,,,2
Apr-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.75,,,,2
May-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.47,,,,2
Jun-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.7,,,,2
Jul-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.77,,,,2
Aug-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.62,,,,2
Sep-23,New Brunswick,2016A000213,"Mayonnaise, 890 millilitres ",Dollars,81,units,0,v1353834486,4.69,6.42,,,,2
Jan-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,1.93,,,,2
Feb-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,2.02,,,,2
Mar-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,1.79,,,,2
Apr-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,2.08,,,,2
May-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,1.53,,,,2
Jun-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,1.93,,,,2
Jul-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,1.93,,,,2
Aug-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,2.07,,,,2
Sep-23,New Brunswick,2016A000213,"Canned baked beans, 398 millilitres",Dollars,81,units,0,v1353834487,4.7,2.09,,,,2
Jan-23,New Brunswick,2016A000213,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834488,4.71,1.94,,,,2
Feb-23,New Brunswick,2016A000213,"Canned tomatoes, 796 millilitres",Dollars,81,units,0,v1353834488,4.71,2.07,,,,2
